0332    11  179.449997     8  163.197754   26.305756   52.714893    0.250230    0.165084    0.092190    6.346963e-06    2.443848    6.591797e-09    0.164215
0333    11  181.949997     8  165.197754   27.641256   53.455391    0.248249    0.168050    0.092137    3.667548e-06    2.463379    6.591797e-09    0.164215
0334    11  184.550003     8  167.197754   29.012257   54.201393    0.246015    0.171261    0.092217    2.093613e-06    2.482910    6.591797e-09    0.164215
0335    11  187.050003     8  169.197754   30.420755   54.953892    0.243982    0.174185    0.092144    3.762543e-06    2.507324    6.591797e-09    0.164215
0336    11  189.649994     8  171.198257   31.866257   55.713394    0.241661    0.177341    0.092193    4.801899e-06    2.526855    7.080078e-09    0.164215
0337    11  192.350006     8  173.198257   33.350754   56.480392    0.239567    0.180210    0.092094    6.699935e-06    2.551270    7.080078e-09    0.164154
0338    11  194.949997     8  175.198257   34.874756   57.254887    0.237456    0.182917    0.092225    2.399087e-06    2.575684    7.080078e-09    0.164154
0339    11  197.649994     8  177.198257   36.437756   58.037384    0.235027    0.185999    0.092234    1.664273e-06    2.604980    7.080078e-09    0.164154
0340    11  200.350006     8  179.198257   38.041256   58.827885    0.232562    0.189052    0.092228    2.311263e-05    2.629395    7.080078e-09    0.164093
0341    11  203.050003     8  181.198257   39.685757   59.625385    0.230061    0.192075    0.092208    2.465211e-06    2.653809    7.568359e-09    0.164093
0342    11  205.750000     8  183.198761   41.377754   60.432384    0.227536    0.195074    0.092178    2.646819e-06    2.687988    7.568359e-09    0.164093
0343    11  208.550003     8  185.198761   43.117256   61.249886    0.224977    0.198041    0.092133    2.779998e-06    2.717285    7.568359e-09    0.164093
0344    11  211.449997     8  187.198761   44.903255   62.075886    0.222081    0.201251    0.092202    2.779998e-06    2.751465    7.568359e-09    0.164093
0345    11  214.250000     8  189.198761   46.738255   62.911385    0.219443    0.204140    0.092123    5.116686e-06    2.785645    8.056641e-09    0.164093
0345    11  215.149994     8  190.485260   47.944756   63.453884    0.217661    0.206028    0.092146   -3.669411e-07    0.905762    8.056641e-09    0.164093
0714    16  257.049988     8  -91.536469  -95.072281   18.785904    0.041762   -0.029703    0.103275   -1.204945e-05    4.934082    2.923527e-08   -0.527252
0714    16  257.250000     8  -90.592522  -95.692322   21.058907    0.042725   -0.028437    0.103226   -1.005828e-07    0.144043    2.923527e-08   -0.527252
0715    16  262.250000     8  -89.139427  -96.607491   24.520409    0.044313   -0.025714    0.103254   -6.414019e-06    2.438965    2.972356e-08   -0.527374
0715    16  263.250000     8  -88.459610  -96.989006   26.091408    0.045140   -0.024632    0.103154   -2.379529e-06    1.071777    2.972356e-08   -0.527374
0714    16  271.549988     8  -85.948883  -98.231300   31.752411    0.046463   -0.020194    0.103485   -3.098976e-05    4.875488    3.021184e-08   -0.527802
0714    16  276.350006     8  -83.954926  -99.021667   36.130905    0.047682   -0.017528    0.103377   -1.142081e-05    4.875488    3.021184e-08   -0.527924
0714    16  281.250000     8  -81.917992  -99.700592   40.507908    0.048720   -0.014759    0.103303   -1.778174e-05    4.875488    3.070012e-08   -0.528107
0714    16  286.149994     8  -79.835724 -100.255005   44.881409    0.049592   -0.011381    0.103231   -7.505901e-05    4.875488    3.070012e-08   -0.528900
0714    16  287.350006     8  -78.520973 -100.511780   47.593407    0.049938   -0.008986    0.103232   -2.322719e-06    1.174316    3.118840e-08   -0.528900
0714    16  292.149994     8  -77.203247 -100.741417   50.305908    0.050342   -0.006895    0.103186   -1.098216e-05    4.875488    3.118840e-08   -0.529022
0714    16  297.049988     8  -75.058380 -100.969398   54.678410    0.050632   -0.003693    0.103180   -2.152938e-05    4.875488    3.167668e-08   -0.529266
0714    16  298.049988     8  -73.768372 -101.019051   57.298409    0.050741   -0.001688    0.103156   -2.160668e-06    0.964355    3.167668e-08   -0.529266
0713    16  313.450012     8  -67.388298 -100.648430   70.309410    0.050083    0.007504    0.103151   -7.176772e-06    2.873535    3.216496e-08   -0.529755
0713    16  314.450012     8  -66.549667 -100.503883   72.044907    0.049777    0.008734    0.103197   -2.446584e-06    0.993652    3.265324e-08   -0.529755
0713    16  317.350006     8  -65.711571 -100.353249   73.780907    0.049544    0.010153    0.103162   -1.519732e-05    2.873535    3.265324e-08   -0.529938
0713    16  318.350006     8  -64.870079 -100.164734   75.537407    0.049303    0.011568    0.103112   -3.676862e-06    1.037598    3.265324e-08   -0.529938
0713    16  321.250000     8  -64.033058  -99.964981   77.295410    0.048718    0.012890    0.103205   -3.058929e-05    2.873535    3.265324e-08   -0.530304
0713    16  322.049988     8  -63.250702  -99.742912   78.957909    0.048212    0.014231    0.103238   -7.105991e-07    0.827637    3.265324e-08   -0.530304
0712    16  330.450012     8  -60.225796  -98.688622   85.545906    0.046488    0.018858    0.103254   -5.393289e-06    2.873535    3.314152e-08   -0.530487
0712    16  330.750000     8  -59.590195  -98.414726   86.967407    0.046047    0.019889    0.103253   -3.669411e-07    0.285645    3.314152e-08   -0.530487
0712    16  333.649994     8  -58.955711  -98.140755   88.389412    0.045601    0.020917    0.103242   -5.298294e-06    2.873535    3.362981e-08   -0.530548
0712    16  333.950012     8  -58.321697  -97.833618   89.837410    0.045232    0.022122    0.103147   -8.251518e-07    0.344238    3.362981e-08   -0.530548
0712    16  336.850006     8  -57.686180  -97.523872   91.283913    0.044698    0.022967    0.103190    9.723008e-06    2.873535    3.362981e-08   -0.530670
0712    16  337.049988     8  -57.085331  -97.198166   92.681908    0.044239    0.023987    0.103144   -3.669411e-07    0.236816    3.362981e-08   -0.530670
0711    16  344.649994     8  -54.732906  -95.815659   98.292412    0.042422    0.026628    0.103226    6.022863e-06    2.873535    3.411809e-08   -0.530914
0711    16  344.649994     8  -54.204391  -95.467232   99.597412    0.041870    0.027465    0.103226   -1.098961e-07    0.026855    3.411809e-08   -0.530914
0711    16  347.549988     8  -53.675076  -95.120430  100.901909    0.041136    0.028422    0.103257    8.702278e-06    2.873535    3.411809e-08   -0.530975
0711    16  347.549988     8  -53.157921  -94.748695  102.215408    0.040657    0.029425    0.103160   -1.955777e-07    0.046387    3.411809e-08   -0.530975
0711    16  348.950012     8  -52.894993  -94.559296  102.881912    0.040376    0.029839    0.103146   -1.693144e-06    1.437988    3.411809e-08   -0.531036
0711    16  350.450012     8  -52.394131  -94.182777  104.168907    0.039812    0.030666    0.103117   -3.991649e-06    1.423340    3.411809e-08   -0.531036
0710    16  357.450012     8  -50.245758  -92.396675  109.900909    0.037368    0.033609    0.103080    9.617768e-06    2.731934    3.460637e-08   -0.531342
0710    16  360.149994     8  -49.371944  -91.580193  112.356911    0.036046    0.034897    0.103095    2.280716e-05    2.731934    3.460637e-08   -0.531525
